shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L3000_0,38,-99.1419077023225,4.47,19.4624690334924
SH0200L3000_0,39,-99.1419979476693,4.51,19.46214304755049
SH0200L3000_0,40,-99.14315401833392,5.05,19.4573664355699
SH0200L3000_0,41,-99.14317634109744,5.06,19.4572492928245
SH0200L3000_0,42,-99.14318703250667,5.07,19.4571379547321
SH0200L3000_0,43,-99.143192226559,5.08,19.45702158923
SH0200L3000_0,44,-99.1431928382042,5.1,19.4568596260155
SH0200L3000_0,45,-99.14319101849968,5.14,19.4565095702842
SH0200L3000_0,46,-99.1431816225473,5.18,19.4561437392546
SH0200L3000_0,47,-99.1431058223448,5.37,19.454448412657896
SH0200L3000_0,48,-99.1430995611156,5.4,19.4542073945668
SH0200L3000_0,49,-99.1431074833228,5.42,19.4540428805287
SH0200L3000_0,50,-99.1431464201886,5.45,19.453793059386
SH0200L3000_0,51,-99.14328568699992,5.52,19.453173291
SH0200L3000_0,52,-99.1436702889999,5.7,19.451632075000106
SH0200L3000_0,53,-99.145090836,6.43,19.445197570000104
SH0200L3000_0,54,-99.1464649240464,7.15,19.43888055748
SH0200L3000_0,55,-99.14652371975453,7.2,19.438412235948103
SH0200L3000_0,56,-99.1465967230922,7.25,19.43793677448669
SH0200L3000_0,57,-99.1470463662038,7.41,19.4365965745274
SH0200L3000_0,58,-99.1471135223407,7.44,19.436358054122103
SH0200L3000_0,59,-99.14726998646692,7.53,19.4355541898329
SH0200L3000_0,60,-99.1473366057259,7.59,19.4350170006682
SH0200L3000_0,61,-99.1477842586891,7.85,19.432735919668
SH0200L3000_0,62,-99.14831814448792,8.15,19.4300902622378
SH0200L3000_0,63,-99.1485478265004,8.27,19.4290445676519
SH0200L3000_0,64,-99.1488905091504,8.46,19.4273321540674
SH0200L3000_0,65,-99.149566346,8.84,19.423944137
SH0200L3000_0,66,-99.1501872227413,9.19,19.4208136697051
SH0200L3000_0,67,-99.1508482939336,9.75,19.4158497674916
SH0200L3000_0,68,-99.1509354308326,9.82,19.415237092464
SH0200L3000_0,69,-99.1509565300881,9.83,19.415161037598697
SH0200L3000_0,70,-99.150998364,9.84,19.4150806750001
SH0200L3000_0,71,-99.15106794422243,9.85,19.4149818019418
SH0200L3000_0,72,-99.1511781528722,9.87,19.4148703704855
SH0200L3000_0,73,-99.151329877,9.89,19.414770113
SH0200L3000_0,74,-99.15163545699993,9.93,19.414597617
SH0200L3000_0,75,-99.154183475468,10.24,19.4132699256478
SH0200L3000_0,76,-99.1543210474066,10.26,19.4131834518087
SH0200L3000_0,77,-99.1544054088845,10.27,19.413116429014305
SH0200L3000_0,78,-99.1544922791379,10.28,19.4130374484903
SH0200L3000_0,79,-99.1545677928762,10.29,19.4129417398067
SH0200L3000_0,80,-99.1546269313028,10.3,19.412852022807
SH0200L3000_0,81,-99.1546747211508,10.31,19.4127539465593
SH0200L3000_0,82,-99.15471492792892,10.32,19.41263196564089
SH0200L3000_0,83,-99.1547432857414,10.33,19.4125054516927
SH0200L3000_0,84,-99.154981425,10.65,19.409610081
SH0200L3000_0,85,-99.155185301,10.97,19.406740858
SH0200L3000_0,86,-99.155985727,12.11,19.396499785000103
SH0200L3000_0,87,-99.1564267209999,12.73,19.390908592000105
SH0200L3000_0,88,-99.1568488089999,13.09,19.3876592720001
SH0200L3000_0,89,-99.1573997632629,13.35,19.38535076116269
SH0200L3000_0,90,-99.15798720180408,13.63,19.382939630082603
SH0200L3000_0,91,-99.1587419421752,13.91,19.3805046104452
SH0200L3000_0,92,-99.15880981128728,13.93,19.380338368407
SH0200L3000_0,93,-99.1589179361435,13.96,19.3801345121089
SH0200L3000_0,94,-99.1600662838751,14.21,19.3781905200228
SH0200L3000_0,95,-99.1647634807563,15.17,19.3707930345434
SH0200L3000_0,96,-99.1676825640288,15.77,19.366199080536
SH0200L3000_0,97,-99.1686260456587,15.96,19.36472171905
SH0200L3000_0,98,-99.1688524463124,16.0,19.36438675202961
SH0200L3000_0,99,-99.1695229361611,16.12,19.3634894578898
SH0200L3000_0,100,-99.1698661715524,16.18,19.363096037368106
SH0200L3000_0,101,-99.1701379298522,16.23,19.362774416690304
SH0200L3000_0,102,-99.1702858389712,16.26,19.3625533386436
SH0200L3000_0,103,-99.1703990133776,16.28,19.3623638558095
SH0200L3000_0,104,-99.17057094643091,16.33,19.3619878102542
SH0200L3000_0,105,-99.17117724524108,16.49,19.3606759492129
SH0200L3000_0,106,-99.171641704,16.6,19.359789629
SH0200L3000_0,107,-99.1720091692437,16.71,19.358888517623
SH0200L3000_0,108,-99.1726716539999,16.9,19.357303831
SH0200L3000_0,109,-99.1727602030834,16.92,19.3571122794365
SH0200L3000_0,110,-99.1729057059412,16.95,19.3568838319187
SH0200L3000_0,111,-99.17306397069191,16.98,19.3566813954016
SH0200L3000_0,112,-99.1748767990535,17.27,19.354707450922
SH0200L3000_0,113,-99.1753139275979,17.35,19.3541269289022
SH0200L3000_0,114,-99.1758005004939,17.43,19.35362196086389
SH0200L3000_0,115,-99.1768859652404,17.58,19.3527402288021
SH0200L3000_0,116,-99.1769967130086,17.6,19.352649856254803
SH0200L3000_0,117,-99.1770671849861,17.61,19.3525888140768
SH0200L3000_0,118,-99.1771319796692,17.62,19.3525194084542
SH0200L3000_0,119,-99.1771835600998,17.63,19.352460775725
SH0200L3000_0,120,-99.177240449,17.64,19.352387979000103
SH0200L3000_0,121,-99.177444442651,17.69,19.3520121858169
SH0200L3000_0,122,-99.1774930397877,17.7,19.3519129067755
SH0200L3000_0,123,-99.1775383051022,17.71,19.3518387377831
SH0200L3000_0,124,-99.17760854007427,17.72,19.35175318659089
SH0200L3000_0,125,-99.179668763658,18.01,19.3499745004042
SH0200L3000_0,126,-99.1797978357078,18.03,19.34982731884629
SH0200L3000_0,127,-99.17991255305,18.05,19.34968447133929
SH0200L3000_0,128,-99.1800247156131,18.07,19.3495093301472
SH0200L3000_0,129,-99.1801272806229,18.1,19.3492680473073
SH0200L3000_0,130,-99.1805547374596,18.33,19.3472357838387
SH0200L3000_0,131,-99.18212278999992,19.2,19.339594317
SH0200L3000_0,132,-99.1821819245324,19.23,19.3393007210764
SH0200L3000_0,133,-99.1821992126823,19.26,19.3389898571415
SH0200L3000_0,134,-99.1821233484902,19.29,19.3387245177317
SH0200L3000_0,135,-99.1818660539006,19.33,19.3384019723164
SH0200L3000_0,136,-99.18145511300509,19.39,19.338089144052105
SH0200L3000_0,137,-99.1810568212755,19.44,19.337824124847
SH0200L3000_0,138,-99.1806385654476,19.49,19.3375968092207
SH0200L3000_0,139,-99.1786933550275,19.71,19.3369303730576
SH0200L3000_0,140,-99.178291692059,19.75,19.336797345902102
SH0200L3000_0,141,-99.1780578307262,19.78,19.3367038422253
SH0200L3000_0,142,-99.1778284769013,19.81,19.3365855019715
SH0200L3000_0,143,-99.175892672034,20.05,19.3354844716257
SH0200L3000_0,144,-99.1754439324752,20.11,19.335140581357
SH0200L3000_0,145,-99.1749849713339,20.18,19.3346580142293
SH0200L3000_0,146,-99.1746570528063,20.24,19.3342279252692
SH0200L3000_0,147,-99.1742887014151,20.31,19.3336735355684
SH0200L3000_0,148,-99.17400593963129,20.38,19.3330664585327
SH0200L3000_0,149,-99.17387146360409,20.42,19.3326903585487
SH0200L3000_0,150,-99.1738102360564,20.46,19.332356242347696
SH0200L3000_0,151,-99.1734486955209,20.77,19.32960797936
SH0200L3000_0,152,-99.1734374059999,20.82,19.329118431
SH0200L3000_0,153,-99.17344583499992,20.86,19.3287430230001
SH0200L3000_0,154,-99.1735663546202,21.01,19.3274290681353
SH0200L3000_0,155,-99.1738814136458,21.29,19.32488615740861
SH0200L3000_0,156,-99.1739384554613,21.35,19.3243534831642
SH0200L3000_1,1,-99.1739384554613,0.0,19.3243534831642
SH0200L3000_1,2,-99.1738814136458,0.06,19.32488615740861
SH0200L3000_1,3,-99.1735663546202,0.34,19.3274290681353
SH0200L3000_1,4,-99.17344583499992,0.49,19.3287430230001
SH0200L3000_1,5,-99.1734374059999,0.53,19.329118431
SH0200L3000_1,6,-99.1734486955209,0.58,19.32960797936
SH0200L3000_1,7,-99.1738102360564,0.89,19.332356242347696
SH0200L3000_1,8,-99.17387146360409,0.93,19.3326903585487
SH0200L3000_1,9,-99.17400593963129,0.97,19.3330664585327
SH0200L3000_1,10,-99.1742887014151,1.04,19.3336735355684
SH0200L3000_1,11,-99.1746570528063,1.11,19.3342279252692
SH0200L3000_1,12,-99.1749849713339,1.17,19.3346580142293
SH0200L3000_1,13,-99.1754439324752,1.24,19.335140581357
SH0200L3000_1,14,-99.175892672034,1.3,19.3354844716257
SH0200L3000_1,15,-99.1778284769013,1.54,19.3365855019715
SH0200L3000_1,16,-99.1780578307262,1.57,19.3367038422253
SH0200L3000_1,17,-99.178291692059,1.6,19.336797345902102
SH0200L3000_1,18,-99.1786933550275,1.64,19.3369303730576
SH0200L3000_1,19,-99.1806385654476,1.86,19.3375968092207
SH0200L3000_1,20,-99.1810568212755,1.91,19.337824124847
SH0200L3000_1,21,-99.18145511300509,1.96,19.338089144052105
SH0200L3000_1,22,-99.1818660539006,2.02,19.3384019723164
SH0200L3000_1,23,-99.1821233484902,2.06,19.3387245177317
SH0200L3000_1,24,-99.1821992126823,2.09,19.3389898571415
SH0200L3000_1,25,-99.1821819245324,2.12,19.3393007210764
SH0200L3000_1,26,-99.18212278999992,2.15,19.339594317
SH0200L3000_1,27,-99.1805547374596,3.02,19.3472357838387
SH0200L3000_1,28,-99.1801272806229,3.25,19.3492680473073
SH0200L3000_1,29,-99.1800247156131,3.28,19.3495093301472
SH0200L3000_1,30,-99.17991255305,3.3,19.34968447133929
SH0200L3000_1,31,-99.1797978357078,3.32,19.34982731884629
SH0200L3000_1,32,-99.179668763658,3.34,19.3499745004042
SH0200L3000_1,33,-99.17760854007427,3.63,19.35175318659089
SH0200L3000_1,34,-99.1775383051022,3.64,19.3518387377831
SH0200L3000_1,35,-99.1774930397877,3.65,19.3519129067755
SH0200L3000_1,36,-99.177444442651,3.66,19.3520121858169
SH0200L3000_1,37,-99.177240449,3.71,19.352387979000103
SH0200L3000_1,38,-99.1771835600998,3.72,19.352460775725
SH0200L3000_1,39,-99.1771319796692,3.73,19.3525194084542
SH0200L3000_1,40,-99.1770671849861,3.74,19.3525888140768
SH0200L3000_1,41,-99.1769967130086,3.75,19.352649856254803
SH0200L3000_1,42,-99.1768859652404,3.77,19.3527402288021
SH0200L3000_1,43,-99.1758005004939,3.92,19.35362196086389
SH0200L3000_1,44,-99.1753139275979,4.0,19.3541269289022
SH0200L3000_1,45,-99.1748767990535,4.08,19.354707450922
SH0200L3000_1,46,-99.17306397069191,4.37,19.3566813954016
SH0200L3000_1,47,-99.1729057059412,4.4,19.3568838319187
SH0200L3000_1,48,-99.1727602030834,4.43,19.3571122794365
SH0200L3000_1,49,-99.1726716539999,4.45,19.357303831
SH0200L3000_1,50,-99.1720091692437,4.64,19.358888517623
SH0200L3000_1,51,-99.171641704,4.75,19.359789629
SH0200L3000_1,52,-99.17117724524108,4.86,19.3606759492129
SH0200L3000_1,53,-99.17057094643091,5.02,19.3619878102542
SH0200L3000_1,54,-99.1703990133776,5.07,19.3623638558095
SH0200L3000_1,55,-99.1702858389712,5.09,19.3625533386436
SH0200L3000_1,56,-99.1701379298522,5.12,19.362774416690304
SH0200L3000_1,57,-99.1698661715524,5.17,19.363096037368106
SH0200L3000_1,58,-99.1695229361611,5.23,19.3634894578898
SH0200L3000_1,59,-99.1688524463124,5.35,19.36438675202961
SH0200L3000_1,60,-99.1686260456587,5.39,19.36472171905
SH0200L3000_1,61,-99.1676825640288,5.58,19.366199080536
SH0200L3000_1,62,-99.1647634807563,6.18,19.3707930345434
SH0200L3000_1,63,-99.1600662838751,7.14,19.3781905200228
SH0200L3000_1,64,-99.1589179361435,7.39,19.3801345121089
SH0200L3000_1,65,-99.15880981128728,7.42,19.380338368407
SH0200L3000_1,66,-99.1587419421752,7.44,19.3805046104452
SH0200L3000_1,67,-99.15798720180408,7.72,19.382939630082603
SH0200L3000_1,68,-99.1573997632629,8.0,19.38535076116269
SH0200L3000_1,69,-99.1568488089999,8.26,19.3876592720001
SH0200L3000_1,70,-99.1564267209999,8.62,19.390908592000105
SH0200L3000_1,71,-99.155985727,9.24,19.396499785000103
SH0200L3000_1,72,-99.155185301,10.38,19.406740858
SH0200L3000_1,73,-99.154981425,10.7,19.409610081
SH0200L3000_1,74,-99.1547432857414,11.02,19.4125054516927
SH0200L3000_1,75,-99.15471492792892,11.03,19.41263196564089
SH0200L3000_1,76,-99.1546747211508,11.04,19.4127539465593
SH0200L3000_1,77,-99.1546269313028,11.05,19.412852022807
SH0200L3000_1,78,-99.1545677928762,11.06,19.4129417398067
SH0200L3000_1,79,-99.1544922791379,11.07,19.4130374484903
SH0200L3000_1,80,-99.1544054088845,11.08,19.413116429014305
SH0200L3000_1,81,-99.1543210474066,11.09,19.4131834518087
SH0200L3000_1,82,-99.154183475468,11.11,19.4132699256478
SH0200L3000_1,83,-99.15163545699993,11.42,19.414597617
SH0200L3000_1,84,-99.151329877,11.46,19.414770113
SH0200L3000_1,85,-99.1511781528722,11.48,19.4148703704855
SH0200L3000_1,86,-99.15106794422243,11.5,19.4149818019418
SH0200L3000_1,87,-99.150998364,11.51,19.4150806750001
SH0200L3000_1,88,-99.1509565300881,11.52,19.415161037598697
SH0200L3000_1,89,-99.1509354308326,11.53,19.415237092464
SH0200L3000_1,90,-99.1508482939336,11.6,19.4158497674916
SH0200L3000_1,91,-99.1501872227413,12.16,19.4208136697051
SH0200L3000_1,92,-99.149566346,12.51,19.423944137
SH0200L3000_1,93,-99.1488905091504,12.89,19.4273321540674
SH0200L3000_1,94,-99.1485478265004,13.08,19.4290445676519
SH0200L3000_1,95,-99.14831814448792,13.2,19.4300902622378
SH0200L3000_1,96,-99.1477842586891,13.5,19.432735919668
SH0200L3000_1,97,-99.1473366057259,13.76,19.4350170006682
SH0200L3000_1,98,-99.14726998646692,13.82,19.4355541898329
SH0200L3000_1,99,-99.1471135223407,13.91,19.436358054122103
SH0200L3000_1,100,-99.1470463662038,13.94,19.4365965745274
SH0200L3000_1,101,-99.1465967230922,14.1,19.43793677448669
SH0200L3000_1,102,-99.14652371975453,14.15,19.438412235948103
SH0200L3000_1,103,-99.1464649240464,14.2,19.43888055748
SH0200L3000_1,104,-99.145090836,14.92,19.445197570000104
SH0200L3000_1,105,-99.1436702889999,15.65,19.451632075000106
SH0200L3000_1,106,-99.14328568699992,15.83,19.453173291
SH0200L3000_1,107,-99.1431464201886,15.9,19.453793059386
SH0200L3000_1,108,-99.1431074833228,15.93,19.4540428805287
SH0200L3000_1,109,-99.1430995611156,15.95,19.4542073945668
SH0200L3000_1,110,-99.1431058223448,15.98,19.454448412657896
SH0200L3000_1,111,-99.1431816225473,16.17,19.4561437392546
SH0200L3000_1,112,-99.14319101849968,16.21,19.4565095702842
SH0200L3000_1,113,-99.1431928382042,16.25,19.4568596260155
SH0200L3000_1,114,-99.143192226559,16.27,19.45702158923
SH0200L3000_1,115,-99.14318703250667,16.28,19.4571379547321
SH0200L3000_1,116,-99.14317634109744,16.29,19.4572492928245
SH0200L3000_1,117,-99.14315401833392,16.3,19.4573664355699
SH0200L3000_1,118,-99.1419979476693,16.84,19.46214304755049
SH0200L3000_1,119,-99.1419077023225,16.88,19.4624690334924
SH0200L3000_1,120,-99.14188212889732,16.9,19.4626297353901
SH0200L3000_1,121,-99.1418772152418,16.92,19.4628128945674
SH0200L3000_1,122,-99.141924910778,16.96,19.4631246594689
SH0200L3000_1,123,-99.1419704795306,17.01,19.4635627927218
SH0200L3000_1,124,-99.142003955,17.08,19.464206536000106
SH0200L3000_1,125,-99.142007412837,17.13,19.4646505942928
SH0200L3000_1,126,-99.1419755445288,17.18,19.4651097102272
SH0200L3000_1,127,-99.1419233885922,17.22,19.465431114736
SH0200L3000_1,128,-99.14182746270642,17.27,19.4658615875662
SH0200L3000_1,129,-99.1417595881687,17.3,19.466081621725603
SH0200L3000_1,130,-99.1416538720321,17.32,19.4662706011509
SH0200L3000_1,131,-99.1414725786058,17.35,19.4665194169747
SH0200L3000_1,132,-99.1380777673472,17.93,19.4705950313538
SH0200L3000_1,133,-99.1368628551902,18.14,19.4720631303402
SH0200L3000_1,134,-99.13665732988,18.17,19.4722928307838
SH0200L3000_1,135,-99.136419520044,18.2,19.4725053393978
SH0200L3000_1,136,-99.1361716205506,18.23,19.4727121166467
SH0200L3000_1,137,-99.1356024018742,18.31,19.4731246651995
SH0200L3000_1,138,-99.135325255983,18.35,19.47333146317
SH0200L3000_1,139,-99.1350612237256,18.39,19.473543989575
SH0200L3000_1,140,-99.1347978093752,18.43,19.4738006172513
SH0200L3000_1,141,-99.13259415684092,18.81,19.476485133271503
SH0200L3000_1,142,-99.1315802587772,18.98,19.4777198119164
SH0200L3000_1,143,-99.1260747764598,19.92,19.4844122734895
SH0200L3000_1,144,-99.1250481213507,20.1,19.485661421867302
SH0200L3000_1,145,-99.1221065358204,20.6,19.48921545023289
SH0200L3000_1,146,-99.1212145896298,20.76,19.490338404991697
SH0200L3000_1,147,-99.12092521741128,20.82,19.4907819072253
SH0200L3000_1,148,-99.1206650779999,20.88,19.491272353000102
SH0200L3000_1,149,-99.1205512367428,20.91,19.4915335975722
SH0200L3000_1,150,-99.120445827,20.95,19.491844132
SH0200L3000_1,151,-99.12022038061156,21.03,19.492552805859106
SH0200L3000_1,152,-99.1201313574922,21.06,19.492822572454
SH0200L3000_1,153,-99.1200891132164,21.08,19.4929782606364
SH0200L3000_1,154,-99.1200159500184,21.11,19.493261653670302
SH0200L3000_1,155,-99.1197283494958,21.24,19.4944069641572
SH0200L3000_1,156,-99.11950993810048,21.35,19.495337618202
SH0200L4000_0,1,-99.1216956039666,0.0,19.4028915722936
SH0200L4000_0,2,-99.1216669366382,0.08,19.4035767877994
SH0200L4000_0,3,-99.1216057999999,0.21,19.404770223000103
SH0200L4000_0,4,-99.121612484,0.25,19.405142594
SH0200L4000_0,5,-99.1216406262245,0.29,19.4054729605738
SH0200L4000_0,6,-99.1216649718312,0.35,19.4060181187029
SH0200L4000_0,7,-99.1217026977496,0.53,19.4076117720019
SH0200L4000_0,8,-99.12173432920191,0.83,19.4103518481071
SH0200L4000_0,9,-99.1217577728388,0.99,19.4117778579912
SH0200L4000_0,10,-99.121762767,1.04,19.412260554000103
SH0200L4000_0,11,-99.121750263,1.09,19.412722171
SH0200L4000_0,12,-99.121707825,1.14,19.413185736000106
SH0200L4000_0,13,-99.121658028,1.18,19.4135836780001
SH0200L4000_0,14,-99.1206163484048,2.01,19.4209902648544
SH0200L4000_0,15,-99.1204233074281,2.17,19.4223874942904
SH0200L4000_0,16,-99.119797101,2.61,19.426338745000105
SH0200L4000_0,17,-99.1196097009999,2.75,19.427606238000106
SH0200L4000_0,18,-99.1195412309019,2.8,19.4280272772289
SH0200L4000_0,19,-99.11932720883742,2.95,19.4293994255132
SH0200L4000_0,20,-99.119082867,3.14,19.431124889
SH0200L4000_0,21,-99.119046275,3.19,19.4315955180001
SH0200L4000_0,22,-99.119020550814,3.23,19.431978081737
SH0200L4000_0,23,-99.1190062382254,3.29,19.4325453870422
SH0200L4000_0,24,-99.1189940323108,3.36,19.433152520838803
SH0200L4000_0,25,-99.118922358,3.46,19.4340877170001
SH0200L4000_0,26,-99.1188518567362,3.56,19.4349645728865
SH0200L4000_0,27,-99.11874039237448,3.67,19.4359234802633
SH0200L4000_0,28,-99.1185449202934,3.84,19.437475755927
SH0200L4000_0,29,-99.11843043683292,3.91,19.4380994315553
SH0200L4000_0,30,-99.1183039412258,3.99,19.4388436267186
SH0200L4000_0,31,-99.1180448336574,4.15,19.4402440278527
SH0200L4000_0,32,-99.1176089574303,4.42,19.4425952470654
SH0200L4000_0,33,-99.1175085286268,4.48,19.4431443101655
SH0200L4000_0,34,-99.117426166414,4.53,19.4435805012747
SH0200L4000_0,35,-99.11733169379828,4.58,19.4440013970801
SH0200L4000_0,36,-99.117140198,4.67,19.444776876000105
SH0200L4000_0,37,-99.1163098172346,5.06,19.4482230140392
SH0200L4000_0,38,-99.1159679959138,5.22,19.4496191599354
SH0200L4000_0,39,-99.114425905,5.94,19.4559080020001
SH0200L4000_0,40,-99.114078180775,6.1,19.4573135379054
SH0200L4000_0,41,-99.11373467803058,6.26,19.45870198580711
SH0200L4000_0,42,-99.112866368,6.66,19.4621980950001
SH0200L4000_0,43,-99.112798266,6.68,19.462410655
SH0200L4000_0,44,-99.1127326227935,6.7,19.4625967005958
SH0200L4000_0,45,-99.11268847083308,6.72,19.462726923523
SH0200L4000_0,46,-99.1121210999052,6.9,19.4642437032765
SH0200L4000_0,47,-99.1116186673453,7.06,19.4655927098934
SH0200L4000_0,48,-99.11077919323152,7.28,19.4674535011497
SH0200L4000_0,49,-99.1099713267057,7.5,19.46924970934469
SH0200L4000_0,50,-99.108759823434,7.82,19.4718674865509
SH0200L4000_0,51,-99.10864970646558,7.85,19.472136102946106
SH0200L4000_0,52,-99.108580922963,7.87,19.4723242937952
SH0200L4000_0,53,-99.10850628700192,7.9,19.4725578193749
SH0200L4000_0,54,-99.1084679283267,7.92,19.47268935279289
SH0200L4000_0,55,-99.1082393314532,8.02,19.473544546498
SH0200L4000_0,56,-99.1078545190412,8.18,19.4749234835019
SH0200L4000_0,57,-99.10740480279448,8.36,19.4765262647866
SH0200L4000_0,58,-99.1073686120472,8.38,19.4766984453057
SH0200L4000_0,59,-99.1073369677582,8.4,19.4768835350512
SH0200L4000_0,60,-99.1072767439917,8.45,19.4773139683705
SH0200L4000_0,61,-99.1069960564811,8.73,19.4797762476493
SH0200L4000_0,62,-99.1069163472658,8.81,19.4804835812864
SH0200L4000_0,63,-99.1068214942167,8.89,19.4811665345774
SH0200L4000_0,64,-99.1067460454273,8.92,19.4814520760328
SH0200L4000_0,65,-99.1066720583773,8.94,19.4816601450489
SH0200L4000_0,66,-99.1065738788306,8.97,19.4818854441631
SH0200L4000_0,67,-99.1064681156994,8.99,19.482080619857303
SH0200L4000_0,68,-99.10635326471642,9.01,19.482258584926
SH0200L4000_0,69,-99.10609178812852,9.06,19.4826044908443
SH0200L4000_0,70,-99.104896423,9.29,19.4843504150001
SH0200L4000_0,71,-99.104369477,9.38,19.485044145000103
SH0200L4000_1,1,-99.104369477,0.0,19.485044145000103
SH0200L4000_1,2,-99.104896423,0.09,19.4843504150001
SH0200L4000_1,3,-99.10609178812852,0.32,19.4826044908443
SH0200L4000_1,4,-99.10635326471642,0.37,19.482258584926
SH0200L4000_1,5,-99.1064681156994,0.39,19.482080619857303
SH0200L4000_1,6,-99.1065738788306,0.41,19.4818854441631
SH0200L4000_1,7,-99.1066720583773,0.44,19.4816601450489
SH0200L4000_1,8,-99.1067460454273,0.46,19.4814520760328
SH0200L4000_1,9,-99.1068214942167,0.49,19.4811665345774
SH0200L4000_1,10,-99.1069163472658,0.57,19.4804835812864
SH0200L4000_1,11,-99.1069960564811,0.65,19.4797762476493
